CensusTract,State,County,Urban,POP2010,OHU2010,GroupQuartersFlag,NUMGQTRS,PCTGQTRS,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,HUNVFlag,LowIncomeTracts,PovertyRate,MedianFamilyIncome,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LAPOP1_10,LAPOP05_10,LAPOP1_20,LALOWI1_10,LALOWI05_10,LALOWI1_20,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lawhitehalf,lawhitehalfshare,lablackhalf,lablackhalfshare,laasianhalf,laasianhalfshare,lanhopihalf,lanhopihalfshare,laaianhalf,laaianhalfshare,laomultirhalf,laomultirhalfshare,lahisphalf,lahisphalfshare,lahunvhalf,lahunvhalfshare,lasnaphalf,lasnaphalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lawhite1,lawhite1share,lablack1,lablack1share,laasian1,laasian1share,lanhopi1,lanhopi1share,laaian1,laaian1share,laomultir1,laomultir1share,lahisp1,lahisp1share,lahunv1,lahunv1share,lasnap1,lasnap1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lawhite10,lawhite10share,lablack10,lablack10share,laasian10,laasian10share,lanhopi10,lanhopi10share,laaian10,laaian10share,laomultir10,laomultir10share,lahisp10,lahisp10share,lahunv10,lahunv10share,lasnap10,lasnap10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lawhite20,lawhite20share,lablack20,lablack20share,laasian20,laasian20share,lanhopi20,lanhopi20share,laaian20,laaian20share,laomultir20,laomultir20share,lahisp20,lahisp20share,lahunv20,lahunv20share,lasnap20,lasnap20share
17043841204,Illinois,DuPage,1,6193,1839,0,0,0,0,0,0,0,0,0,10.5,70980,0,1,0,1,0,0,0,0,3450.152619,0,0,628.0555133,0,3450.152619,0.557105219,628.0555133,0.101413776,816.7927434,0.131889673,343.6046262,0.055482743,1690.265015,0.272931538,120.6340259,0.019479093,1160.297549,0.187356297,0,0,20.06573024,0.003240066,458.8902816,0.074098221,770.2456006,0.124373583,8.68840575,0.004724527,95.81981386,0.052104303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841205,Illinois,DuPage,1,4776,1542,0,0,0,0,0,0,0,0,0,8.5,98588,1,1,1,1,1,0,0,1565.428658,4775.999971,1565.428658,158.7169954,740.9235551,158.7169954,4775.999971,0.999999994,740.9235551,0.155134748,1153.999998,0.24162479,350.9999998,0.073492462,3560.99998,0.745603011,114.0000005,0.023869347,719.0000064,0.15054439,0.999999993,0.00020938,14.99999976,0.003140703,365.9999957,0.076633165,579.9999982,0.121440536,10.07293365,0.006532382,117.9405812,0.076485461,1565.428658,0.327769819,158.7169954,0.033232202,395.4926191,0.082808337,108.6827775,0.022756025,1269.245895,0.265755003,50.42723429,0.010558466,146.6427305,0.030704089,0.848276459,0.000177612,1.039978992,0.000217751,97.22452888,0.020356895,188.7814791,0.03952711,0,0,38.8848311,0.025217141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841206,Illinois,DuPage,1,5345,1926,0,44,0.008232,0,0,0,0,1,0,10.7,106023,1,1,1,1,1,0,0,4477.430994,5345.000004,4477.430994,844.840202,1014.908693,844.840202,5345.000004,1.000000001,1014.908693,0.189880017,1240.000012,0.231992519,870.9999945,0.162956033,4203.00003,0.786342382,115.0000004,0.021515435,459.0000035,0.08587465,1.000000015,0.000187091,3.999999989,0.000748363,563.000002,0.105332086,845.0000131,0.158091677,248.3765499,0.128959787,164.6840481,0.085505736,4477.430994,0.837685874,844.840202,0.158061778,1009.967328,0.188955534,818.5440662,0.153142014,3677.328928,0.687994187,100.9924881,0.018894759,313.8733619,0.058722799,0.429092039,8.03E-05,3.999999989,0.000748363,380.8071479,0.071245491,623.4398938,0.11663983,205.8860027,0.106898236,142.4077212,0.073939627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841207,Illinois,DuPage,1,3068,850,0,0,0,0,0,0,0,0,0,4.5,77467,1,1,1,1,1,0,0,1164.368915,3068.000026,1164.368915,128.2191976,330.4777087,128.2191976,3068.000026,1.000000009,330.4777087,0.107717636,900.0000057,0.293350719,233.0000017,0.075945242,1796.000011,0.585397657,111.0000013,0.036179922,483.0000025,0.157431552,0,0,7.000000037,0.002281617,671.0000016,0.218709257,1235.000004,0.402542374,9.023136098,0.010615454,50.16703821,0.059020045,1164.368915,0.379520507,128.2191976,0.041792437,338.7920981,0.110427672,91.24046881,0.029739397,637.5374404,0.207802295,66.5620985,0.021695599,237.5754074,0.077436573,0,0,1.035688818,0.000337578,221.6582665,0.072248457,426.6041449,0.139049591,0,0,19.23636604,0.022631019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841208,Illinois,DuPage,1,5234,1955,0,0,0,0,0,0,0,0,0,15.2,78248,0,1,0,1,0,0,0,109.4924092,1576.504358,109.4924092,16.52994943,358.924741,16.52994943,1576.504358,0.301204501,358.924741,0.06857561,344.6671277,0.065851572,145.749103,0.0278466,977.0798851,0.186679382,58.7088363,0.01121682,346.1013916,0.0661256,2.64761227,0.000505849,9.664519157,0.001846488,182.3021182,0.034830363,327.8508005,0.06263867,21.19327884,0.010840552,69.75791211,0.035681796,109.4924092,0.020919452,16.52994943,0.003158187,28.43127149,0.005432035,9.611385167,0.001836336,38.94594521,0.007440952,3.038400292,0.000580512,38.23902088,0.007305889,0.018738784,3.58E-06,2.902544111,0.000554556,26.3477616,0.005033963,38.25307494,0.007308574,1.169769197,0.000598347,3.211536819,0.00164273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841209,Illinois,DuPage,1,3945,1370,0,0,0,0,0,0,0,0,0,9,105104,0,1,0,1,0,0,0,0,775.7470569,0,0,151.936935,0,775.7470569,0.196640572,151.936935,0.038513798,199.8632593,0.050662423,57.07850321,0.014468569,590.6823456,0.149729365,17.69570333,0.004485603,148.313198,0.037595234,0,0,0.002559946,6.49E-07,19.05324551,0.00482972,37.79391631,0.009580207,3.205910885,0.002340081,21.65665038,0.015807774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841210,Illinois,DuPage,1,4132,1697,0,0,0,0,0,0,0,0,0,15,67788,1,1,1,1,1,0,0,2569.749327,4132.000016,2569.749327,847.8784602,1341.07754,847.8784602,4132.000016,1.000000004,1341.07754,0.32455894,978.9999955,0.236931267,193.0000033,0.046708616,2470.000016,0.597773479,330.9999991,0.080106486,880.0000012,0.212971927,0,0,16.99999999,0.00411423,434.0000021,0.105033882,737.0000143,0.178363992,54.68338476,0.032223562,185.5020227,0.10931174,2569.749327,0.621914164,847.8784602,0.205198078,555.4731743,0.134432036,129.0615485,0.031234644,1751.749932,0.423947225,140.931826,0.034107412,489.3700717,0.11843419,0,0,8.498094555,0.002056654,179.1994137,0.043368687,357.2628666,0.086462456,26.73529009,0.015754443,117.8545111,0.06944874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841307,Illinois,DuPage,1,6172,1952,0,0,0,0,0,0,0,0,0,1.9,108083,1,1,1,1,1,0,0,5088.466944,6172.000064,5088.466944,410.9650808,542.3871716,410.9650808,6172.000064,1.00000001,542.3871716,0.087878673,1662.000015,0.269280625,383.0000009,0.06205444,5131.000034,0.831335067,203.000006,0.032890474,576.000003,0.093324693,0,0,7.999999876,0.001296176,254.0000026,0.041153597,502.000004,0.081335062,43.87708121,0.022478013,64.24303874,0.032911393,5088.466944,0.824443769,410.9650808,0.066585399,1350.84845,0.218867215,342.2758012,0.055456222,4226.91572,0.684853487,177.3076586,0.028727748,452.255678,0.073275385,0,0,6.999999876,0.001134154,224.98787,0.036452993,421.0862188,0.068225246,43.7694337,0.022422866,53.73504711,0.0275282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841308,Illinois,DuPage,1,4318,1384,0,0,0,0,0,0,0,0,0,2,113939,1,1,1,1,1,0,0,4318.00002,4318.00002,4318.00002,442.6370699,442.6370699,442.6370699,4318.00002,1.000000005,442.6370699,0.102509743,1316.999998,0.305002315,316.0000033,0.073182029,3572.000012,0.827234834,62.99999931,0.014590088,572.0000068,0.132468737,3.999999881,0.000926355,8.99999978,0.002084298,98.0000004,0.022695693,210.9999999,0.048865215,8.906735789,0.006435503,53.61262571,0.038737446,4318.00002,1.000000005,442.6370699,0.102509743,1316.999998,0.305002315,316.0000033,0.073182029,3572.000012,0.827234834,62.99999931,0.014590088,572.0000068,0.132468737,3.999999881,0.000926355,8.99999978,0.002084298,98.0000004,0.022695693,210.9999999,0.048865215,8.906735789,0.006435503,53.61262571,0.038737446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841310,Illinois,DuPage,1,3683,1042,0,0,0,0,0,0,0,0,0,1.5,142799,1,1,1,1,1,0,0,1003.358324,3041.653831,1003.358324,141.9180956,430.2209004,141.9180956,3041.653831,0.825863109,430.2209004,0.116812626,1063.463602,0.288749281,190.4984666,0.051723722,2491.784884,0.676563911,35.05098893,0.009516967,437.564121,0.118806441,0,0,7.742457717,0.002102215,69.51137769,0.018873575,120.2175755,0.03264121,3.208734286,0.0030794,10.42838643,0.010008048,1003.358324,0.272429629,141.9180956,0.038533287,256.5609617,0.069660864,113.2031237,0.030736661,907.2384274,0.246331368,11.04034018,0.002997649,68.88176034,0.018702623,0,0,1.044417528,0.000283578,15.15337893,0.004114412,26.2052867,0.007115201,1.207021663,0.00115837,3.922820467,0.003764703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841312,Illinois,DuPage,1,3931,1130,0,0,0,0,0,0,0,0,0,14.1,72000,0,1,0,1,0,0,0,107.9839524,1079.51681,107.9839524,18.04663308,180.4123992,18.04663308,1079.51681,0.274616334,180.4123992,0.045894785,305.7151578,0.077770328,77.9209311,0.019822165,643.7575565,0.163764324,28.23809604,0.007183438,363.3061547,0.092420797,0,0,0.75103628,0.000191055,43.46396136,0.011056719,86.23214335,0.021936439,0,0,50.06031091,0.04430116,107.9839524,0.027469843,18.04663308,0.00459085,26.46152952,0.006731501,10.51920786,0.002675962,41.56067291,0.010572545,0.59615986,0.000151656,52.71159935,0.013409209,0,0,0,0,13.11551666,0.003336433,20.69247633,0.005263922,0,0,5.061328575,0.004479052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841313,Illinois,DuPage,1,2789,1058,0,207,0.0742202,0,0,0,0,0,0,4.1,108393,1,1,1,1,1,0,0,2138.624145,2235.963807,2138.624145,293.3334657,306.6845635,293.3334657,2235.963807,0.80170807,306.6845635,0.109962196,404.2817942,0.144955824,445.9374475,0.159891519,2007.686625,0.719858955,23.21196019,0.008322682,96.81722608,0.034713957,7.000000112,0.00250986,4.923966667,0.001765495,96.32402436,0.034537119,218.047597,0.078181283,74.70633817,0.070610906,23.90602827,0.02259549,2138.624145,0.766806793,293.3334657,0.10517514,380.1899071,0.136317643,439.4866543,0.157578578,1946.704265,0.697993641,23.00000042,0.008246684,90.08110807,0.032298712,7.000000112,0.00250986,4.081107725,0.001463287,67.75766054,0.024294608,177.8931677,0.063783854,71.86943615,0.067929524,22.99821961,0.021737448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841314,Illinois,DuPage,1,6549,2085,0,0,0,0,0,0,0,0,0,3.5,94560,1,1,1,1,1,0,0,728.9928832,4964.006799,728.9928832,95.16334641,472.2516443,95.16334641,4964.006799,0.757979355,472.2516443,0.072110497,1321.664419,0.201811638,318.2524413,0.048595578,3919.72776,0.598523097,92.94313417,0.014191958,704.6891125,0.107602552,2.237594421,0.00034167,3.000000003,0.000458085,241.4091862,0.036861992,439.1355968,0.06705384,23.00877781,0.011035385,82.92313015,0.039771285,728.9928832,0.111313618,95.16334641,0.014530974,178.9630656,0.027326777,55.0781592,0.008410163,534.6002864,0.081630827,21.16485895,0.00323177,122.868578,0.018761426,0.398400992,6.08E-05,0.430452789,6.57E-05,49.53030908,0.007563034,75.49743004,0.011528085,0.508911222,0.000244082,12.92105096,0.006197147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841315,Illinois,DuPage,1,3405,1136,0,0,0,0,0,0,0,0,0,8.8,76429,1,1,1,1,1,0,0,933.9153678,2864.86793,933.9153678,262.5664792,601.7561121,262.5664792,2864.86793,0.841370904,601.7561121,0.176727199,808.8029268,0.237533899,153.3837857,0.045046633,1821.284671,0.534885366,292.5935742,0.085930565,414.5178958,0.121738002,0,0,13.81091458,0.004056069,322.6608389,0.094760892,556.0104894,0.163292361,21.1432518,0.018612017,84.11125745,0.0740416,933.9153678,0.274277641,262.5664792,0.077112035,275.4982372,0.080909908,43.5508457,0.012790263,668.400449,0.196299691,135.0645649,0.039666539,85.50916743,0.025112825,0,0,4,0.001174743,40.94117749,0.012023841,127.9991266,0.03759152,9.437222728,0.008307414,25.99525899,0.022883151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841316,Illinois,DuPage,1,3663,1241,0,0,0,0,0,0,0,0,0,4.2,112273,1,1,1,1,1,0,0,620.0516954,2771.117913,620.0516954,67.33204414,233.2792113,67.33204414,2771.117913,0.756515947,233.2792113,0.063685288,684.323465,0.186820493,258.5098981,0.070573273,2500.42302,0.682616167,27.98589184,0.007640156,162.4337215,0.04434445,0,0,10.61937508,0.002899092,69.65588434,0.019016075,194.0879722,0.052986069,5.322464718,0.004288852,9.255296092,0.007457934,620.0516954,0.169274282,67.33204414,0.018381666,161.5521445,0.04410378,46.54007126,0.012705452,509.9328051,0.139211795,14.57964492,0.003980247,80.87517238,0.022078944,0,0,0.085520871,2.33E-05,14.57854765,0.003979947,30.3485964,0.008285175,0.102034315,8.22E-05,1.970011627,0.001587439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841318,Illinois,DuPage,1,2884,946,0,0,0,0,0,0,0,0,0,4.9,81938,1,1,1,1,1,0,0,1883.126145,2579.050733,1883.126145,497.8627968,651.521628,497.8627968,2579.050733,0.894261697,651.521628,0.225909025,755.6796474,0.262024843,198.1853165,0.068718903,1930.59464,0.669415617,57.96165495,0.020097661,300.2707799,0.104116082,0,0,0,0,290.2236638,0.100632338,469.9434048,0.162948476,13.32964902,0.014090538,52.52944218,0.055527952,1883.126145,0.652956361,497.8627968,0.172629264,554.0735968,0.192119832,163.2207333,0.056595261,1433.110934,0.4969178,41.88747477,0.01452409,169.406848,0.058740239,0,0,0,0,238.7208895,0.082774234,359.3523773,0.124602073,7.864607319,0.008313538,39.32675361,0.041571621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841320,Illinois,DuPage,1,2704,821,0,0,0,0,0,0,0,0,0,17.1,66324,1,1,1,1,1,0,0,961.5122197,2684.330187,961.5122197,377.6233464,1011.892742,377.6233464,2684.330187,0.992725661,1011.892742,0.374220689,815.4427349,0.301569059,134.5375617,0.049755015,1387.737232,0.513216432,201.9031739,0.074668334,729.1285392,0.269648128,5.000000121,0.001849112,5.000000293,0.001849113,355.561273,0.131494554,594.4150296,0.219828043,12.22131171,0.014885885,107.4507855,0.130877936,961.5122197,0.355588839,377.6233464,0.139653604,299.9607346,0.110932224,38.50499853,0.014240014,564.285969,0.208685639,88.14848235,0.032599291,180.2116252,0.066646311,1.797569778,0.000664782,1.50127703,0.000555206,125.5673122,0.046437615,258.5450627,0.095615778,3.529980948,0.004299611,40.05133885,0.048783604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841321,Illinois,DuPage,1,2510,801,0,0,0,0,0,0,0,0,0,3.8,111875,1,1,1,1,1,0,0,1588.89409,2509.999979,1588.89409,92.10096238,145.4932805,92.10096238,2509.999979,0.999999992,145.4932805,0.05796545,766.9999881,0.305577684,142.9999988,0.056972111,1942.999971,0.774103574,55.99999946,0.022310757,455.9999988,0.181673306,1.000000045,0.000398406,0,0,53.99999887,0.021513944,187.9999946,0.074900396,38.28679184,0.047798741,22.16603745,0.027672956,1588.89409,0.633025534,92.10096238,0.036693611,509.2506547,0.202888707,82.01320874,0.032674585,1213.2601,0.483370558,31.75635373,0.012651934,313.6475558,0.124959186,1.000000045,0.000398406,0,0,29.23007649,0.011645449,120.0271847,0.047819596,22.97571085,0.028683784,13.30172734,0.016606401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841322,Illinois,DuPage,1,4478,1277,0,0,0,0,0,0,0,0,0,2.8,90114,0,1,0,1,0,0,0,0,1489.167183,0,0,166.9786231,0,1489.167183,0.33255185,166.9786231,0.037288661,368.5499472,0.082302355,91.80225523,0.020500727,816.6240504,0.182363566,53.49377437,0.011945908,478.3009718,0.106811293,0,0,15.69992775,0.003506013,125.0484728,0.027925072,202.1794519,0.045149498,3.181679994,0.002491527,20.00294004,0.015664009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841323,Illinois,DuPage,1,3032,1026,0,0,0,0,0,0,0,0,0,7.8,87500,0,1,0,1,0,0,0,425.3341932,3032.000001,425.3341932,48.711458,452.9511604,48.711458,3032.000001,1,452.9511604,0.149390224,840.9999996,0.27737467,288.0000012,0.094986808,2102.999996,0.693601582,180.9999963,0.059696569,539.9999949,0.178100262,0,0,11.00000024,0.003627968,197.0000004,0.064973615,295.9999986,0.097625329,25.29411814,0.024653137,49.90832496,0.048643592,425.3341932,0.140281726,48.711458,0.016065784,129.6525249,0.042761387,16.07587679,0.00530207,335.8522029,0.110769196,2.969203532,0.000979289,64.91835576,0.021411067,0,0,1,0.000329815,20.59442946,0.006792358,24.77882075,0.008172434,5.072235316,0.004943699,5.872215427,0.005723407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841324,Illinois,DuPage,1,2839,853,0,0,0,0,0,0,0,0,0,1.6,110625,1,1,1,1,1,0,0,1812.025766,2838.999977,1812.025766,119.0408593,191.8671554,119.0408593,2838.999977,0.999999992,191.8671554,0.067582654,766.9999886,0.270165547,136.9999971,0.048256427,2099.999985,0.739697071,50.00000027,0.017611835,549.9999924,0.193730184,0,0,7.9999998,0.002817894,130.999998,0.046143007,258.9999982,0.091229305,3.339805774,0.003915364,27.67002186,0.032438478,1812.025766,0.638261982,119.0408593,0.04193056,501.3302537,0.176586916,100.7127441,0.035474725,1257.118811,0.442803385,34.00000009,0.011976048,423.0225483,0.149004068,0,0,7.9999998,0.002817894,89.8844087,0.031660588,176.1541582,0.06204796,1.020639077,0.001196529,17.98412842,0.021083386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841325,Illinois,DuPage,1,5831,1918,0,0,0,0,0,0,0,0,0,1.3,102037,0,1,0,1,0,0,0,127.7760725,3131.278266,127.7760725,3.189775206,156.9005963,3.189775206,3131.278266,0.537005362,156.9005963,0.026908008,875.2074785,0.150095606,194.8041322,0.033408357,2366.359537,0.405823964,82.75114205,0.014191587,494.5290046,0.084810325,1.890849754,0.000324275,5.219603732,0.000895147,180.5281272,0.030960063,332.3824013,0.057002641,10.96021185,0.005714396,38.52792619,0.020087553,127.7760725,0.021913235,3.189775206,0.000547037,32.28837669,0.005537365,11.02237496,0.001890306,112.2659371,0.019253291,0.623360611,0.000106905,12.70659786,0.002179146,0,0,0,0,2.180179149,0.000373895,9.393346921,0.001610932,0,0,1.616259124,0.000842679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841326,Illinois,DuPage,1,3351,1085,0,0,0,0,0,0,0,0,0,3.1,134141,1,1,1,1,1,0,0,1415.907003,2579.387074,1415.907003,231.4633392,324.3513542,231.4633392,2579.387074,0.769736519,324.3513542,0.096792406,655.8069699,0.195704855,284.7743391,0.084981898,2241.990008,0.669051032,14.12509408,0.004215188,207.8185101,0.062016864,1.999999983,0.000596837,1.208435526,0.000360619,112.2450248,0.033495979,170.9990257,0.051029253,14.79935253,0.013639956,28.19392381,0.025985183,1415.907003,0.422532678,231.4633392,0.069072915,351.4568746,0.104881192,171.9108825,0.051301368,1260.015365,0.376011747,4.351817753,0.001298662,99.31206694,0.029636546,0.875822803,0.000261362,0,0,51.35192579,0.015324359,59.95450285,0.017891526,11.8343595,0.010907244,15.7304208,0.014498084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841327,Illinois,DuPage,1,4443,1395,0,0,0,0,0,0,0,0,0,2.1,115179,1,1,1,1,1,0,0,3136.833267,4409.821608,3136.833267,111.7723979,187.2344364,111.7723979,4409.821608,0.992532435,187.2344364,0.042141444,1131.533608,0.254677832,334.0295322,0.075181079,3819.92702,0.859763002,56.0000003,0.012604096,409.6198564,0.092194431,0.519950867,0.000117027,11.00000013,0.002475805,112.7547909,0.025378076,239.7547927,0.053962366,30.76934637,0.022056879,65.07671412,0.046649974,3136.833267,0.706016941,111.7723979,0.025156966,809.1381643,0.182115274,271.0358884,0.061002901,2645.240254,0.595372553,45.82665619,0.01031435,351.6238611,0.07914109,0,0,11.00000013,0.002475805,83.14250852,0.018713146,176.5479015,0.039736192,26.08234634,0.018697022,46.30868532,0.03319619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841401,Illinois,DuPage,1,6649,2076,0,133,0.020003,0,0,0,0,0,0,6,83909,1,1,1,1,1,0,0,1117.449531,4650.724427,1117.449531,282.6627474,1182.956143,282.6627474,4650.724427,0.699462239,1182.956143,0.177914896,1135.90521,0.170838504,562.6530552,0.084622207,3881.941368,0.583838377,90.48899193,0.013609414,165.9307871,0.024955751,0.419347823,6.31E-05,19.4516922,0.002925506,492.4922522,0.074070124,1269.942626,0.190997537,26.80781816,0.012913207,133.8838424,0.064491254,1117.449531,0.168062796,282.6627474,0.042512069,196.2763138,0.029519674,232.5831366,0.034980168,1026.525379,0.154387935,21.77971251,0.003275637,23.16274598,0.003483644,0,0,1.57140195,0.000236337,44.41029573,0.006679244,95.47185319,0.014358829,9.363925806,0.004510562,37.64100116,0.018131503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17043841403,Illinois,DuPage,1,3943,1467,0,0,0,0,0,0,0,0,0,4.8,102581,0,1,0,1,0,0,0,425.9210365,3045.738969,425.9210365,72.33952937,447.0046809,72.33952937,3045.738969,0.772442041,447.0046809,0.113366645,669.9116343,0.169898969,471.1352754,0.119486502,2838.511287,0.7198862,58.16911543,0.014752502,44.70156147,0.011336942,0,0,5.000000156,0.00126807,99.35700434,0.025198327,192.2693857,0.048762208,33.85000794,0.023074307,105.4250552,0.071864387,425.9210365,0.108019538,72.33952937,0.018346317,92.50876259,0.023461517,67.84875342,0.017207394,411.1573203,0.104275252,0.26842691,6.81E-05,4.01632174,0.001018595,0,0,0,0,10.47896958,0.002657613,41.21735118,0.010453297,8.239069182,0.005616271,14.5416499,0.009912508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
